,essay_id,full_text,score
245,9186571,"You should join the Seagoing Cowboys program. The cattle-boat trips are an unbeliveable opportunity for a small-town boy. Besides helping people, Luke had the side benefit of seeing Europe and China. But when Luke went to see the Acropoils in Greece he said it was specail. He also said that gondola ride in Venice, Italy, a city with streets of water.

Luke also found fun time on board, especially on return trips after the animals had been unloaded. The cowboys would have so much fun the would play baseball and volleyball in empty holds where animals had been housed. Table-tennis tournaments, fencing, boxing, reading, whittling, and games also helped pass time.

You should join the Seagoing Cowboys program because you can have a lot of fun there its fun, helpful to people, entertainig you if you are bored and its cool and it has a lot of space. You can save people and animals. You can save the person if they are drowning by your boat or you can save an animals if they fall of your boat.

But being a Seagoing Cowboy was much more than an adventure for Luke Bomberger. Luke said it opended up the world to him he said he is grateful for the opportunity. It made him more aware of people of other countries and there needs. That aware stayed with him, leading his family to host a number of international students and exchange visitors for many years.

Helping out his aunt Katie's farm as a boy had prepared Luke for hard work, but not for the dangers at sea. On his second trip, Luke served as night watchman. His job was to check on all the animals every hour. One rainy night,after making his hourly report to the captain, he slide down a slippery ladder on his backside. Luke's heart racedas he shot feet first torwads the opening on the side of the ship. Thats when he figured out he had more room to play his games. I hoped that helped you and I hope you join the Seagoign Cowboys program and thats why you should go you can experince different stuff that you never knew.   ",2
246,802db86,"The day without driving

Our world has became a world that revolves around technology and cars, and it's now starting to show how the affect of these products are tareing away our ozone. Limiting the amount of air pollution can help decease the green house affect.

All over the world people use vehicals to travel all over the place for their daily needs. People are not aware of how close they really are to the things they drive to. If we could just eliminate the amount of useage we use on cars and walk to the places near us we can help with future damage to the earth. In the excerpt

Paris bans driving due to smog ,Robert Duffer shares how paris banned there cars for the better of the world. He states ""after days of near-record pollition,paris enforced a partial driving ban to clear the air of the global city"". By banning the car uses they have made people healthier and the air much cleaner.

What we dont know is that we use about 100 to 150 gallons of gas a week, and its taking its toll. The excerpt paris bans driving due to smog states that ""last week paris had 147 micrograms of particulate matter (pm) per cubic meter compared with 114 in brussels and 79.9 in london, reuters found."" Meaning that we are using so much more than we need.

The End of the car culture states that "" many sociologist believe it will-it will have a benificial implication for carbon emissions and the enviorment, since transportation is  the second largest source of america's emissions, just behind power plants"". that the enviorment is taking the toll for our wrong doings, and the enviorment is change because of the new particals in the air, and its not changing for the better.

In the essay

Car-free day is spinning into a big hit in bogota,

Andrew Selky portays how nondriving in healthier and better for you, by stateing that ""it's a good oppertunity to take away stress and lower air polution"". The world could use a little more walking instead of riding. By taking a walk or a hike or even riding a bike is not only healthier alteritive but it would make people much happier, which could help decrease the vilolance ratings.

By eliminating cars from our daily lives can help with getting rid of our polluted air and help getting our ozone from detriating. The world is suffering and we really need to help get it back to health. Our cars are emitting terrabe thing that are bad for our health and the eniorment so thanks to small countries contibuting to the limitations we are now starting to relise that we need to change for the better.             ",4
247,b7d7d61,"There are people all around the world that have decided to say no to cars and their polluting fumes. Certain places have even gone as far as having car free days. Limiting car usage will greatly benefit the Earth and the people on it.

Limiting car usage would help decrease some of the pollution in the atmosphere, which is definitely something that needs to be done. When a car is driven all of that gas has to go somewhere and with the amount that people are driving now thats a ton of waste that's polluting the air. Elisabeth Rosenthal presented the informaton that twelve percent of the greenhouse gas emissions in Europe are made up from passenger cars and fifty percent in the United States. Those numbers can be decreased if people choose walking, public transportation, biking, or car pooling instead.

Studies have shown that eliminating driving, or at least limiting the usage, has caused citizens to be less stressed. Heidrun from germany said, ""I'm much happier this way,""(In German Suburb, Life Goes On Without Cars,paragraph 3). Cars are very stressful so why should they be used if there are other options? Without cars people would be less likely to worry about loved ones arriving to a place alright and would just be happier in general.

To wrap things up, cars are dangerous, polluting, and stressful. Limiting their usage would help eliminate some of the risks and dangers of driving. There are many alternatives to driving, such as walking, car pooling, public transportation, biking, skating, the list goes on. Make the smart choice and use cars less.                    ",3
248,2835045,"I am in the Seagoing Cowboys program and you should be too.

You take care of cattle that are shipped over seas. Some people are proud of me some people are not. The text states, ""UNRRA hired Seagoing Cowboys to take care of the horses, young cows, and mules that were shipped over seas.""

We take not only cattle but supplies like food supplies. We took these to help. We help countries that were in ruins. The text states, ""It was 1945, World War II was over in Europe, and many countries were left in ruins.""

The text also states, ""To help these countries recover their food supplies, animals, and more.""

I turned 18 befor we got to greece.

Which means I can join the military.

They let me keep doing what I was doing for survice.

The text states, ""Luke turned 18 which means he can be drafted for military survice.""

The text also states, ""When my draft board learned that I was on a cattle-boat trip, they told me to just keep doing that for my survice.                               ",2
249,1866c81,"The Author says studying venus would be worthy despite how dangerous venus is. Exploring Venus would be harmful for anyone who goes there, and its atmosphere wouldnt be the same as Earth. Venus is the closest planet to Earth and is sometimes referred to as Earths ""twin"". With NASA and scientist striving for Venus, Traveling to Venus will likely lead to many discoveries.

Venus is the second closest planet from the sun and has the hottest surface temperature than any other planet, even Mercury which is the closest to the sun. Temperature that average over 800 degrees and atomsphere 90 times greater than Earth would be harsh and it wouldnt be easy to live on but it would be survivable for humans. NASA has been studying ideas for sending humans into Venus so that they can study its surface, and NASA are also making a machine that would orbit over Venus surface without having to risk sending humans.

With NASA working on visting Venus I can refer that in a decade or two, NASA will get closer to complete landing on Venus.The Author wants the prusuit of studying Venus something that can lead to new discoveries and new lifeform we dont know about yet. Despite the danger venus offers, people will likely lead to theory of the planet itself. With Venus being called Earth's twin and being the closest to Earth, it would likely be the next planet we humans would live on.         ",3
250,51f5a92,"Advanatages of limiting car usage is very benificial in some cities across the world. According to the New York Times a city in Germany by the name of Vauban streets are completely car free due to high expensives of owning a car. Street parking, drive ways, and home garages are forbidden in this district. In paris, cars were banned on the streets because there was to much smog on the streets which is pollution. Nearly four thousand drivers were fined during the period because they didnt follow the rules.  The smog cleared the same monday so the ban for odd-numbered drivers was uplifted. According to the passage Car-free day is spinning into a big hit in Bogota by Andrew Selsky. It claims that the city that layes in Columbia bans cars for a day and the only things that can be  out on the streets are buses and taxis there is no exceptions for other transporation use but i mean od course you can walk and ride bikes. It caused for people to move toward a new goal and thats to keep the world clean. Sidewalks have been remade and now theres 118 miles of bicycle paths in Bogota. Parks and sports centers also have bloomed around the city. Here in United States me people are looking forward to a cleaner world also. President Obama ambitious goals to the curb the greenhouse gas emmissions were unveiled. Less people in the United States, are using cars- some people think because cars interest has gone down but others think becuase more people are unemployed theres no need for them to have new cars when they cant even go to work. Less cars on the streets will lead to  the better and cleaner world. Were billions of people live, play, and gather togethor. All these stories are going towards the right direction. Less polution in the world mean healthier and better lifes.    ",2
251,52d5d9f,"Driverless cars start to be more famous in all ages. Because they are helpful and high-technology. But somehow, they still need improvement to make them surely safe. Here's why we should not have them developed.

First, accidents can happen anytime if we don't drive carefully, and whose responsibility is it? The driver or the manufacturer? As it said in paragraph 9, ' Presently, traffic laws are written with the assumption that the only safe car has a human driver in control at all time. As a result, in most states it is illegal even to test computer-driven cars. Californis, Nevada, Florida, and the District of Columbia have led the country in allowing limited use of semi-automous cars; manufacturers believe that more states will follow as soon as the cars are proved more reliably safe. Still, even if traffic laws change, new laws will e needed in order to cover liability in case of an accident. If the technology fails and someone is injured, who is at fault-the driver or the manufacturer?'. This content tell us that even the driverless cars are improved, we can't still sure they are 100% safe. And if the accident happens, It cause more than money, it can take away our lives. This is why the development of these cars should not be made. ",3
252,4e22166,"A Cowboy Who Rode the Waves

Luke Bomberger wanted people to join the Seagoing Cowboys program

because you help young cows, and mule that were shopped overseas. So Luke and his friend Dan signed up for the Seagoing Cowboys program.

Luke and his friend Dan got their orders received so they can report to New Orleans. So after that they boarded the SS Charles W. Wooster they were headed to Greece. They had 335 horses and alot of hay and ats to feed them on the way to Greece. Luke and his friend Dan wanted to join the Seagoing Cowboys program because they could help all the animals that were shipped overseas and that were hurt. So Luke and Dan helped all of the animals and got the better. Luke was happy because he also got to see the Acropolis in

Greece and he also got to take a gondola ride in Venice.

When luke ws almost arriving in Greece he turned 18 which meant he could be drafted in the military services. When Luke's draft board learned that he was on a cattle-boat trip they said why don't you just keep doing that for his service.When Luke was part of the cattle-boat trip it was an unbelievable opportunity for someone like him. He said ""besides helping people he got to see Europe and China. The exciting part was that he got to go to Greece and see the Acropolis and go on the gondola ride in Venice.

Luke got a job as a night watchman. His job was to check on the animals at night time. When he had the job as a night watchmen he slid down the slippery slide on his backside and cracked some of his ribs so he couldn't do his job for a couple of days. Luke said ""it made him more aware of

people of other countries and their needs.",3
253,96c77d6,"I believe that depending on how the driverless cars are made, this could be an amazing achievement of technology. It seems that all or most accidents involve another person, plus the fault of the person that is driving. The drivers seem to be the problem of careless driving, which causes many wrecks, deaths, and insurance bills. Plus, the gas and pollution in the air is awful due to the use of so many cars. Driverless cars could be the answer to all of this.

A big problem in our world today is pollution in the air. Trucks, cars, and taxis are the main factor in that because of the gas used. According to paragraph one, driverless taxis will help us to use less gas, and less gas means less pollution. Most people don't realize how much public transport is used everyday. Public tranport is even used in the smallest towns to help others get where they need to be. So, with less gas used in things like taxis and public transport, the air will be cleaner and the ecosystem will be less damaged.

Another big problem is the fact that so many people are dying in car accidents everyday. Most of these accidents come from drunk drivers, or people who are just not paying attention. In paragraphs four it talks about how the driverless car was made to mimic the skills of human drivers. This paragraph also states that the car will be covered in sensors in order to prevent accidents. In paragraph seven it states that in the past a car was made where the driver had to stay alert in case it needed to be taken over. This paragraph also states that while the driver watched the road, the car watched the driver. This would also lead to less accidents.

Now a days we also find people falling asleep at the wheel, or people becoming bored of driving during long periods of time. Driverless cars could also help with that. According to paragraph eight, drivers could potentially get tired of waiting to drive in driverless cars, which would mean they'd fall alseep. In case of an emergency they would need to be awake in order to take over. This seems like it would be no problem because; these driverless cars would be set up with displays that would show you something interesting, then turn off if you needed to take the wheel. This is something that can keep you awake on the road, while also keeping you safe.

This car is one of the many steps in the right direction people can take in order to have a safer future. The fact that the car has sensors that tells it where everything around it is positioned, is an amazing safty precaution. It is also great that there will be less pollution due to this new innovation. Another amazing achievement is how the kids and adults will be entertained, while staying alert for an emergency. All of these reasons sounds like a great idea to continue the research into driverless cars.",4
254,c5e49a2,venus is the closest sighn of life out of all our planets in our solar system we should presue our investigation to determin if life was a thing on this planet before the planet was a giant death trap with valcanos and craters and storms and lighting preventing our space crafts from entering its atmostfear we should put more research into our space crafts and technology to find out if we can get scientists close enough to better identify the planets surface and find out if there is a reason why the planet is so dangerous for life forms like us so we can design some form of safe travel maybe even bulid a space station so we can be able to get people close enough to do reaserch of the planet . and to suppoert my writing it says in chapter 7 of the story the challenge of exploreing venus NASA is working on other approaches to study the planet to see if there is actually life on venus . ,2
255,6de7901,"Driverless cars shouldn't be coming honestly. In my opinion, I don't like the idea of driverless cars very much. It seems a little bit too risky for me; but I'm going to give some reasons why it would actually be a good reason to have driverless cars. First, you would be able to just sit back and relax and watch the road while you're waiting for your turn to drive. Second, you could also grab something on the floor while your in the drivers seat, like if your kid dropped something in the back of the car and they can't grab it, you can try to grab it because the car will be in motion by itself, but you still need to be very cautious on the roads at all times. Third, if you were running late to work or where ever you needed to be, you can make a quick phone call or send out a text and tell them that you will be late for whatever reasons.

Now, lets talk about the negative things. Some of the negative things I don't like about this is that what is the speakers in the car went out and you ca't hear the manufactuer of the car tell you when to take the wheel, or if the car automatically went out of control and you had no poweer or stering of the wheel; you'll be screwed then. To be completely honest, I wouldn't even try to drive a criverless car because I need to know for sure that I'm going to be safe when I'm in the car or driving with a person or a few people among that. I wouldn't feel safe at all, what so ever. Espcially if I was in that car with someone else who is driving, I would feel very uncomfortable, wouldn't you? I mean, seriously. The manufactuer of the car probably doesn't always do its job right, even though it said in the passage that a driverless car has never been in a crash or accident, you don't know what the future holds and anything could happen at any point in time. The car could stop working at anytime too, espcially if it was a plug in/charge car.

Quite frankly, I don't think I like this idea of a driverless car. It seems unsafe and risky, espcially if you have the wrong people in the car with you. If we all had no choice but to buy a driverless car, looks like I'm not buying one. I'll be walking or biking everywhere I go. Would you consider buying and using a driverless car for the rest of your life? ",3
256,a18d842,"In the article of making mona lisa smile,the author describes new technology. It show before the new technology and after the way mona lisa feels her emotions,it was how she was before the new technology and they can not fix it. But now because of the new technology is made. A pricess of the computer begins constructs a 3-D computer model of the face. Movement of one or more muscles are action unit. The new technology is relies on the work of psychologists by Dr. huang and Dr. paul Eckman. the coding was call action coding syste of six emothions. The technology can know if you happy or not and it can fix the problem. When you take a picture first raise your lips at the coners of your mouth. Second then squint your eyes slightly, to produce wrinkling of crow feet at the corners of your eyes. Thrid holding that ,raise the outer parts of your cheeks up,toward your eyes,It was how you look in the mirror,while taking a picture. Making a happy face in this experiment also make you feek slightly happy because according to the facial feedback theory of emothion,moving your facial muscles not only expresses emothions. It is a good way to make you more happy and for the others people by this new technology. This technology is good becuase it can make your emotions know and how to fix it. I think monalisa smile will make others people happy to because of the new technology effect.",1
257,b6924c6,"Numerous amount of people would love to experince the opportunities of limiting their time with their car. There are a great amount of advantages of limiting car usage. Advantages include having a more healthy environment, decreasing stress, and reducing traffic.

The advantages of limiting car usage is helping the environment. ""Passanger cars are responsible for twelve percent of greenhouse gas emissions in Europe and up to 50 percent in some car-intensive areas in the United States."" While most of the adult population is driving cars everyday, more gas and smoke go into the air and into our environment. This causes pollution and hurts our environment. Paris has a major smog problem in their environment, up to the point where it was near-recorded. Paris had to then enforce a partial driving ban to clear the air of the city. The effect of this ban was that congestion was down 60 percent and the smog cleared after a short week.  If we were able to limit our car usage, then our greenhouse gas emissions would decrease. ""In the United States, the environmental protection agency is promoting car reduced communities, and legislators are starting to act."" There are numerous environmental agencies that are already starting to act to decrease the car usage in the country. We should limit our car usage because it can greatly help our environment.

If were able to limit our car usage, then it will greatly decrease our stress of driving. Many countries are trying to reduce car usage. An example is Columbia. Columbia has created a car-free day. ""Millions of Colombians hiked, biked, skated or took buses during car-free day, leaving the streets eerily devoid of traffic jams."" Bogota, Colombia have practiced this day for three years and many colombians have been pleased with it. ""It's a good opportunity to take away stress and lower air pollution"", said businessman Carlos Plaza. Without driving, you have the time to go out, be active and get exercise. A huge effect of the car free day is that park and sport centers have been built all throughout Bogota, smoother sidewalks, and rush-hour restrictions have dramatically cut traffic. With car usage reduced, it limit people's stress on driving.

If we were able to lower the number of car usage, then our streets would be much safer and there would be less traffic. Many people use cars today and because of that most of streets are usually blocked up. If there were less cars on the streets then it would be easier and quicker to go to places. Vanban, Germany is an example of an car-free town. ""...basic precepts are being adopted around the world in attempts to make suburbs more compact and accessible to public transportation, with less space for parking. In this new approach, stores are placed a walk away, on a main street, rather than in malls alond some distant highway."" With less cars on the streets, it can also reduce car accidents and deaths. If there were less cars on the roads, there would be less traffic and car accidents.

There are many advantages of limiting our car usage. These advantages include helping our environment, decreasing stress, and making our roads safer with less traffic.         ",4
258,0fc04b5,"Dear Senator (name of Florida's senator),

I am write this letter to you because I know that congress is thinking about getting rid of the Electoral College. The Electoral College has help us pick a great President and Vice-President muiltiple times, it might not be everyone's first choice President and Vice-President but most of the time the majority of citizens that care about thier country agree with the choice of President and Vice-President. We aren't just electing by the Electoral College vote but also by the popular vote. There might be some problems within the Electoral College method but getting rid of it is not the solution, there will always be some type of issue in the way the President's and Vice-President's are elected, are we just gonna get rid of those methods too?

One reason that getting rid of the Electoral College process is the wrong decision is because our founding fathers established this process in the Constitution as a type of compromise between electing our President and Vice-President by a vote of congress and electing our President and Vice-President by a popular vote of qualified citizens. Why would you want to break that compromise?

Also, if you think about it, how is it fair on some of the smaller states if we just did the popular vote. If the majority of a larger state wants some one for President and a couple of small states want another President to be win then most likely the larger state gets thee President they wanted, if we got rid of the Electoral College process and just did the popular vote. The Electoral College process also help produce a clear winner of the elections.

I know that the Electoral College process has some issues like the voters not being able to know for sure who their slate of electors are going to vote for. In some very rare cases the electors do not vote for the candidant you want them to vote for. That can be very un-appealing to most people that they don't have that insurance. Another issue is that sometimes in a close election, the popular vote winner could lose the presidency. Most people don't understand why the popular President lost and immidiently assume that the Electoral College process is awful and we should get rid of it right away.

Over all, the Electoral College process has been around since our founding fathers were around and we have had some of the most qualified and caring Presidents that amazed us with how they changed our country for the greater-good and well-being of our country and it's people. The Electoral College process is something that should stay with us for a long time, so that we can see what the next few President's will do for us in the future.                                      ",4
259,d836e6e,"Imagine having to argue about keeping the Electoral College or changing to Election by popular vote for the president of the United states of America. which one would you choose? If i had to choose I Would pick to Abollish the electoral college because it effects who president, confuse people and  candidates don't spend enough time in the states.

The first reason why I said that we should abolish the electoral college is because it effects who can become president. In passage two it said that ""in 2000, taken shortly after Al Gore thanks to the quirks of the electoral college won the popular vote but lost the presidency"".""Over 60 percent of voters would prefer a direct election to the kind we have now. And yet , the electoral college still has its defenders. what gives?

The second reason why I said that we should Abolish  the electoral college is because it  confuse people. when Al Gore won the popular vote but lost the  presidency I bet  a lot of people were confused. Most people would have pefered a direct election to the one we have now.

The last reason why I said that we should Abolish the electoral college is because  candiates don't spend enough time in the states. what i mean by that is that is because of the winner take all system they know that they don't have a chance of winning. In the passage it said that during the 2000 campaig, seventeen states didn't see the candidates at all, including Rhode Island and South Carolina, and voters in 25 of the largest media markets didn't get to see a single campaign ad.

In conclusion the reason why we should abolish the electoral college is because it effects who becomes president, it confuses people, and candiates dont't spend enough in the states. Now that i told you my reason don't you think the same.         ",3
260,1c49271,"Electoral College? Are you serious? Why is the election set up like this? I though it was a free country. But no. You guys practically vote on your own. You just make it look like you guys care, taking advice from the people in the states, but it's really just your decision. I want to choose freely, not think I am choosing freely. The President is a person who takes action in the country and we the people, want to choose the right one. You guys even show it sometimes. In the state, we might have a majority pick for one president, but you end up picking another one instead.

I understand that the Electoral College represents us by the number of people in the state, but there's one problem, you're not representing us well. I think that the United States shouldn't have the Electoral College and should just have a president win by the most votes. This is truly the best way to choose a president. I seriously don't like the idea about Electoral College and I think that the U.S should change that.

Look, Whomever this reaches, I just want you to know, many people out there, in the U.S, feel the same way as I about the Electoral College. Many of us feel like we are worthless, like we don't matter. If we can't choose our own president to make decisions, how can we trust this country and stay happy, people may leave, have protests, very bad things can happen.

Think about it, it isn't the best way to do it. I just want you to think of the lie you don't want to tell but you are telling. Thank you for your time to sit down and read this carefully and appreciate my thoughts about the Electoral College.    ",2
261,5c8f28d,"Giving up a car can be difficult. But if you all knew more about cars, perhaps you all would stop using them. Or at least limiting the usage of your car. Lowering the pollution rate in the world would defenetlly be an advantage. There would br more space for other things to be built. And besides, cars are a one of the many ways people die.

Cars are so mediocre for our environment. . ""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe... and up to 50 percent in some car-intensive areas in the United States."" The percentage is lower in Europe due to the fact that Europeans drive less that the people in United States do. The Environmental Protection Agency are promoting ""car reduced"" communities in the United States. Beijing, China, is on eof the most polluted cities in the entire world. Many countries and cities are enforcing a partial driving ban to get rid of the air pollution. Places like France, Paris, London and even Bogota, Colombia. ""It's a good opportunity to take away stress and lower air pollution,"" said Carlose Arturo, a businessman. Studies in  America show that as each year goes by, less and less Americansare buying or driving cars. Studies also show fewer licenses are getting distributed each year.

Driving fewer cars means that roads really aren't useful anymore. So, that leaves room for other things to be built. Things like parks, restaurants, shopping centers, and it woould be great for promoting or expanding companies. ""Parks and sports centers also have bloomed throughout the city; uneven, pitted sidewalks have been replaced by broad, smooth sidewalks; rush-hourrestrictions have dramatically cut traffic; and new restaurants and upscale shopping districts have cropped up.""

Finally, cars are one of the many ways people die. Statistics show that car crashes are more likely to happen than getting in a plane crash or any other type of collision. Especially for teens who have just got their license. Many peopole die from car crashes, just think about all the losses we could prevent from happening. Just because that person didn't mean anything to you doesn't mean they weren't loved by someone else.

In conclusion, you should see the many things we could avoid with cars. The many advantages we would have without cars. We would have less pollution, more space for other things to be built, and the lives of your loved ones. Even if you choose not to stop driving your car, at least limit the usage of it, or you coud car-pool.    ",3
262,3fd037e,"Dear state senator,

It has come to my attention that there has been some debate on whether or not our nation should continue to use the Electoral College to elect our presidents. Despite the claims that this method is outdated and unfair, I believe that we should keep it in use. The presidental election is held every 4 years and has addressed all issues that may occur.

One such concern would be if a candidate won the popular vote but did not win the presidency as shown here "" This year voters can expect another close election in which the popular vote winner could again lose the presidency.""(source 2). This does seem rather odd considering the seemigly non-democratic nature of this process however, there is a explanation for this. When a person votes for a candidate using the Electoral College, they are actually voting for a slate of electors who in turn vote for a nominee. The reasoning behind this is that a larger state such as California, has a much larger population that a smaller state such as Utah. If we were to chose by popular vote, California would have a very unfair advantage over Utah. While some might then say that the system is still very biased, no one group has any advantage over another as shown here, ""All are practical reasons, not liberal or conservative reasons."" (source 3).

Another concern was what the outcome would be if both candidates had equal votes. This problem can again be solved by using the Electoral College. While this is very rare it can also lead to pressure for a run-off election which would make the election process extremely difficult. Electoral College is an efficient producer of an obvious winner. If you still do not believe that the Electoral College is truly ""fair"", we have even allowed Columbia to vote as shown here, ""Under the 23rd Amendment of the Constitution, the District of Columbia is allocated 3 electors and treated like a state for purposes of the Electoral College."" (source 1). To close off, I would greatly appreciate if you would consider this letter.

Sincerely, A student    ",3
263,62c2590,"Smog. Gas. Pollution. Many countries dont allow for people to have cars because they destroy the air that they are breathing. People and animals become sick from there being an abundance of pollution in the air that they are breathing. Another factor that can be taken into consideration is that it can reduce the amount of traffic jams as well. Do you think that the community that you live is effected by the pollution from cars.

To start off, many districts are forbidding people have cars. In places near French and Swiss boreders, citizens are forbidden from parking on streets, driveways, and home garages. Citizens say that they feel less tense and happier without having their car. Source 1 states that "" Vauban is seperating surburban life from auto use as a component of ""smart-planning."" In Elisabeth Rosenthal's passage it says that ""Passenger cars are responisble for 12%(percent) of greenhouse gass emissions in Europe..... and up to 50% in some car-intensive areas in the United States. In Europe forbidding car use it is drastically reducing greenhouse gas emissions from tailpipes. Over the past couple of decades, maybe even centries we have been centered around the automobile that has effected out health and daily lives because of the increase of pollution.

Also, the streets in Europe are not as crowded as the streets in the United States. Paris, more smog than any other European capital, has began to enforce a partial banning of cars to help clear the cities air. Cars that run off of diesel gas tend to create more pollution than cars that run off of regular gas. Sixty-five percent(%) of France's vehicles are fueled with diesel gas. By limiting the usage of these cars they will be contributing to the decrease of gas in the air. The increase of pollution has created a solution to help and decrease polluted air by making plug-in cars, hybrids, and cars that are able to transport more than one person at a time. Records and studies show that Beijing,China is one of the many polluted cities in the world.

Another fact that is an advantage of limited car usage is little to no traffic jams. In Colombian millions have began the day without cars where they use alternative forms of transpotation such as walking, biking, skating, and riding buses. ""Day with out Cars"" has promoted the use of alternative forms of transportation and smog reduction. Since adults children and teens have reduced the limit of car usage the Mayor of Mockus has began the construction process of an 118 miles of bicycle paths, new parks, sidewalk, restaurants, and upscale shopping districts have been created for them to go to on their free time.

Many people have began to not be as interested in driving because gas prices, as well as pollution. Their are many advantages to not limiting the usage of the automobile. It has reduced the amount of money that we spend, pollution and much more is also has helped us notice that there are alternatives to driving a car such as walking, riding the bus, and bike riding. You are also able to interact more with friends because the topic of car pooling has became very important and noticable.  Those are just a hand full of ideas and ways that limiting the usage of cars is effective.                       ",4
264,1fc74a6,"Self-driving cars are the new inventions of our generation! Let's celebrate we just made a new creative invention that people have been waiting for...or maybe not. We still make mistakes. We are not computers, but we are the ones that create them. Maybe this is not such a fantastic idea when you think about it.

According to the article, these cars will be ""safer"" due to sensors that should alert the driver as soon as there is a task that the car cannot perform by itself. These tasks include situations such as navigating around accidents and construction. However, this is still a very new invention. Even older technology that we continue using today contain glitches. The most common is the computer. Even the most popular and well-made brand will still have difficulties. In my experience, cars have had way too many glitches too. Every year people spend way too much money on cars. Maybe we should perfect everything we have before we try to find a possibly more harmful solution.

I don't believe that this was in the article, but I would think that most people would by this driverless car because they want to rest on the way to work. It's early in the morning, and people must want to have just a few more minutes or relaxation, maybe even sleep, before they have to deal with another full day of stress. The problem with this is that people fall asleep quite fast. What worries me the most is that individuals who miss their alarm clock in the morning would most likely miss the vibration that the car would provide, as stated in the article. Therefore, our lack of awareness would cause even more accidents than before.

In our economy today, people are constantly looking forand losing jobs today. My mother is currently searching for a job that would help benifit our family since she lost her job that provided everything we needed. Now imagine a thousand drivers education teachers and BMV workers struggling to find a job because of this one car. I understand that this will not be an immediate change, but overtime people will lose money and families could eventually break up due to the widespread of this invention.

In conclusion, I do not support this idea. I worry too much about others due to personal experiences. It's great that our community is using our brains to create an easier world; However, i do not believe that it is the right time. Our knowledge of electronics and awareness of basic people's needs must grow more. I can see driverless cars in our future, but I will only support it when it is the right time.",4
265,7d2ffee,"During this paragraph the author would talk about how Venus is like earth well the closest to like being earth. For exaple they even called it its twin and talked about how Venus was once filled with ocean. ""Venus is simple to see from the distant but safe vantage point of earth."" i think what the author is trying to say from this is that he supports the study of Venus because his or her point of view is that it very simialr to earth and it way of being.

Despite the fact that Venus is dangerous the author gives so much information for example it lets us know how thick its atmosphere. The percent of carbon dioxide it has. The temperature, although everything is dangerous to the human body and there bad weath, erputing volanoes and string earthquakes. Instead of hiding those facts he or she adds them on making it more intresting. All the information that is being given is making you want to study it more even if it dangerous. It shows that he supports the studdying of it and knows the worth and most that goes on.

Last but not least the author gives information abouth the studies that have been done, it informs us about NASA and how it has the idea of sending humans to more indepthy study Venus. Although he or she talked about the great sides of Venus they included the down falls and the things that happen from earthqukes to volcanoes, to oceans to the way a human could live there. They bring up many facts about both showing us that they know the dangerous things. Instead of not using the negatuve stuff he or she pulls it in and uses as a strong defense and brings good things in as well. In conclousion the author is very into the study even if it dangerous and makes it intresting to read.",3
266,9844f20,"Even though we have found face marks on mars doen't mean there is life form on mars. I mean that there have been images on earth the same exact way on mars. The image could have happen from the planet doing something or how the ground was form.

The only reason it could have been formed was from the weather on planet because we have not found alien life form on mars or any other planet. It could mean that mars is just like earth because it has some wierd unational design in the crust or on the surface. In the article ""Unmasking The Face on Mars they said that what they have found is that the picture actually shows is the Martian equivalent of a butte or mesa-Landforms common around the American West.""

The scientist have already study and sone test and even scamed the whole planet for alien life form and there was non because they didn't make it.

I am not saying that I don't believe in aliens,I am just saying that aliens did not form this face into the surface of mars. I saying is that the landform shaped it self into a shape of a face. I still believe that there is aliens out there but I have yet to find them. Once again Aliens did not make this object on mars.

Even though scientist have found face marks on mars doesn't mean aliens made it. That land could have done something to make it. The only reason I say that because it hapens on earth too. It happens in the American West and it is very common for it. Scientist have not found alien form on Mars. I am sure we will still keep looking at mars to find other forms like it and we will keep looking for alians too. Even though you see picture of different forms on mars or other planet don't freak out or say it is aliens,just go look for facts and eviedence first and talk to some scientist and have them look at it. The face was not formed by alians.",3
267,09df111,"In The Challenge of Exploring Venus the aurthor suggests studying Vens is a worthy pursuit despite the dangers it presents.

I believe that the aurthor thinks this because Venus is the closest plant to earth by the means of density and size because of that it is often referred as the twin of Earth.

On Venus the planet in its self is a challenging planet to land on.

The clouds in Venus are made of highly corrosive sulfiric acid.

The temperature on Venus is about eight hundred degrees Fahrenheit.

The atmosphereic pressure is ninty time greater than Earth.

The tick atmosphereis almost ninety-seven percent carbon dioxide.

Compared to Earth these conditions are far more extreme for humans.

So extreme that there has not been an attempt to explore VVenus in over three decades.

Out of all the planets in the solar system Venus has the hottest surface temperature.

Astronomers believe that Venus may have once been like Earth a long time ago.

Venus might hav had oceans and could have probably supported many forms of life just as Earth.

Venus still has some features that are analogous to Earth though.

The surface of the planet is a kind of rocky sediment and has familiar features such as valleys, mountains, and craters.

In conclusion I have discussed why the aurthor thinks Venus is a planet worth studying.

I have talked about the conditions of Vens such as the atmosphere and the temperature. Finally I talked about the terrian of Venus and how similar it is to the terrian on Earth.",2
